FiscalYear,CurrencyName,SalesTerritoryGroup,SalesTerritoryCountry,SalesTerritoryRegion,ResellerName,ProductLine,Color,ListPrice,EnglishProductName,SalesTotal
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Black,2049.0982,"Mountain-200 Black, 42",22130.2602
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Black,2049.0982,"Mountain-200 Black, 46",9835.6712
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Silver,2071.4196,"Mountain-200 Silver, 38",6214.259
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Silver,2071.4196,"Mountain-200 Silver, 42",13671.3698
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Silver,2071.4196,"Mountain-200 Silver, 46",12428.518
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Black,1079.99,"Mountain-300 Black, 38",8423.922
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Black,1079.99,"Mountain-300 Black, 40",6479.94
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Black,1079.99,"Mountain-300 Black, 44",3887.964
2007,US Dollar,North America,United States,Northeast,Classic Cycle Store,M ,Black,1079.99,"Mountain-300 Black, 48",5183.952
2007,US Dollar,North America,United States,Northeast,Curbside Universe,R ,Black,306.5636,"LL Road Frame - Black, 44",367.8764
2007,US Dollar,North America,United States,Northeast,Curbside Universe,R ,Black,306.5636,"LL Road Frame - Black, 58",367.8764
2007,US Dollar,North America,United States,Northeast,Curbside Universe,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 40",324.4527
2007,US Dollar,North America,United States,Northeast,Curbside Universe,S ,Black,59.99,"Men's Sports Shorts, L",35.994
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,1301.3636,"HL Road Frame - Black, 44",780.8182
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,1301.3636,"HL Road Frame - Red, 44",1561.6364
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,1301.3636,"HL Road Frame - Red, 62",780.8182
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,330.06,HL Road Front Wheel,3366.612
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,NA,109.3364,HL Road Handlebars,1049.6288
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,357.06,HL Road Rear Wheel,214.236
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,306.5636,"LL Road Frame - Black, 52",2759.073
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,306.5636,"LL Road Frame - Black, 58",1471.5056
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,337.22,"LL Road Frame - Red, 44",1820.988
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,337.22,"LL Road Frame - Red, 48",2630.316
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,337.22,"LL Road Frame - Red, 60",2832.648
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,337.22,"LL Road Frame - Red, 62",1416.324
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,NA,40.4909,LL Road Handlebars,48.589
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,112.565,LL Road Rear Wheel,1418.319
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 38",2595.6216
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 44",1946.7162
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 48",1946.7162
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,248.385,ML Road Front Wheel,1639.341
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,2181.5625,"Road-250 Black, 44",30105.5625
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,2181.5625,"Road-250 Black, 48",19634.0625
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,2181.5625,"Road-250 Black, 52",19634.0625
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,2181.5625,"Road-250 Black, 58",19634.0625
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,2443.35,"Road-250 Red, 44",26388.18
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,2443.35,"Road-250 Red, 48",21990.15
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,2443.35,"Road-250 Red, 52",14660.1
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,2181.5625,"Road-250 Red, 58",18325.125
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,1000.4375,"Road-550-W Yellow, 38",10804.725
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,1000.4375,"Road-550-W Yellow, 40",12605.5125
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,1000.4375,"Road-550-W Yellow, 42",12605.5125
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,1000.4375,"Road-550-W Yellow, 44",9003.9375
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Yellow,1000.4375,"Road-550-W Yellow, 48",14406.3
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,782.99,"Road-650 Black, 44",6107.322
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,782.99,"Road-650 Black, 48",6577.116
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,782.99,"Road-650 Black, 52",8456.292
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,782.99,"Road-650 Black, 58",10335.468
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,782.99,"Road-650 Black, 60",7516.704
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Black,782.99,"Road-650 Black, 62",4697.94
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,782.99,"Road-650 Red, 44",7070.3997
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,782.99,"Road-650 Red, 48",10335.468
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,782.99,"Road-650 Red, 52",8926.086
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,782.99,"Road-650 Red, 58",7986.498
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,782.99,"Road-650 Red, 60",6107.322
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,R ,Red,782.99,"Road-650 Red, 62",7986.498
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,8.6442,AWC Logo Cap,100.7251
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,NA,25,Cable Lock,75
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Black,23.5481,"Half-Finger Gloves, M",84.7734
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",547.9676
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",259.5636
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, XL",201.8828
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,89.99,"Men's Bib-Shorts, L",269.97
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,89.99,"Men's Bib-Shorts, M",431.952
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Multi,89.99,"Men's Bib-Shorts, S",431.952
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Black,59.99,"Men's Sports Shorts, M",323.946
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,NA,19.99,Minipump,71.964
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Black,33.6442,"Sport-100 Helmet, Black",333.0773
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Blue,33.6442,"Sport-100 Helmet, Blue",322.9841
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Red,33.6442,"Sport-100 Helmet, Red",317.9375
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Black,74.99,"Women's Tights, L",1124.85
2007,US Dollar,North America,United States,Northeast,Eastside Sporting Goods,S ,Black,74.99,"Women's Tights, S",629.916
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,NULL,NA,229.49,HL Fork,2203.104
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,NULL,NA,124.73,HL Headset,598.704
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,NULL,NA,148.22,LL Fork,177.864
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,NULL,NA,34.2,LL Headset,41.04
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,NULL,NA,102.29,ML Headset,1104.732
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,37.99,"Full-Finger Gloves, L",524.262
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,37.99,"Full-Finger Gloves, M",351.4987
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,37.99,"Full-Finger Gloves, S",45.588
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,1226.9091,"HL Mountain Frame - Black, 38",6625.3095
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,1226.9091,"HL Mountain Frame - Black, 42",5153.0185
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 38",5954.1816
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 42",1488.5454
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 46",4465.6362
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,NA,109.3364,HL Mountain Handlebars,65.6018
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,327.215,HL Mountain Rear Wheel,3730.251
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,60.745,LL Mountain Front Wheel,328.023
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,NA,40.4909,LL Mountain Handlebars,194.356
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,87.745,LL Mountain Rear Wheel,52.647
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,348.76,"ML Mountain Frame - Black, 38",837.024
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,348.76,"ML Mountain Frame - Black, 40",209.256
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,348.76,"ML Mountain Frame - Black, 44",3138.84
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,348.76,"ML Mountain Frame - Black, 48",3766.608
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,209.025,ML Mountain Front Wheel,125.415
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,NA,56.2909,ML Mountain Handlebars,270.196
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,236.025,ML Mountain Rear Wheel,1557.765
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,2049.0982,"Mountain-200 Black, 38",18441.8835
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,2049.0982,"Mountain-200 Black, 42",20900.8013
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,2049.0982,"Mountain-200 Black, 46",6147.2945
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Silver,2071.4196,"Mountain-200 Silver, 38",11185.6662
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Silver,2071.4196,"Mountain-200 Silver, 42",14914.2216
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Silver,2071.4196,"Mountain-200 Silver, 46",13671.3698
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,1079.99,"Mountain-300 Black, 38",1943.982
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,1079.99,"Mountain-300 Black, 40",3887.964
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,1079.99,"Mountain-300 Black, 44",5831.946
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,M ,Black,1079.99,"Mountain-300 Black, 48",3239.97
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,S ,Multi,8.6442,AWC Logo Cap,25.9325
2007,US Dollar,North America,United States,Northeast,Executive Gift Store,S ,Black,59.99,"Men's Sports Shorts, M",35.994
2007,US Dollar,North America,United States,Northeast,Exotic Bikes,R ,Black,306.5636,"LL Road Frame - Black, 52",183.9382
2007,US Dollar,North America,United States,Northeast,Exotic Bikes,R ,Black,112.565,LL Road Rear Wheel,67.539
2007,US Dollar,North America,United States,Northeast,Exotic Bikes,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 38",324.4527
2007,US Dollar,North America,United States,Northeast,Exotic Bikes,R ,Black,2181.5625,"Road-250 Black, 44",3926.8125
2007,US Dollar,North America,United States,Northeast,Exotic Bikes,R ,Black,782.99,"Road-650 Black, 44",469.794
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Black,330.06,HL Road Front Wheel,396.072
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Black,112.565,LL Road Rear Wheel,337.695
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Black,248.385,ML Road Front Wheel,596.124
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Black,782.99,"Road-650 Black, 52",3288.558
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Black,782.99,"Road-650 Black, 58",4697.94
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Red,782.99,"Road-650 Red, 44",469.794
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Red,782.99,"Road-650 Red, 48",2818.764
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Red,782.99,"Road-650 Red, 60",2818.764
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,R ,Red,782.99,"Road-650 Red, 62",2348.97
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,S ,Multi,8.6442,AWC Logo Cap,25.9325
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",173.0424
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,S ,Multi,89.99,"Men's Bib-Shorts, M",269.97
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,S ,Black,74.99,"Women's Tights, L",89.988
2007,US Dollar,North America,United States,Northeast,Famous Bike Sales and Service,S ,Black,74.99,"Women's Tights, S",89.988
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,NULL,NA,229.49,HL Fork,826.164
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,NULL,NA,124.73,HL Headset,449.028
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,NULL,NA,148.22,LL Fork,266.796
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,NULL,NA,34.2,LL Headset,61.56
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,NULL,NA,102.29,ML Headset,613.74
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Black,37.99,"Full-Finger Gloves, L",464.2682
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Black,37.99,"Full-Finger Gloves, M",182.352
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Black,37.99,"Full-Finger Gloves, S",22.794
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Black,1226.9091,"HL Mountain Frame - Black, 38",2944.582
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Black,1226.9091,"HL Mountain Frame - Black, 42",9569.8915
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 38",8186.9997
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 42",3721.3635
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 46",3721.3635
2007,US Dollar,North America,United States,Northeast,Fashionable Department Stores,M ,Black,300.215,HL Mountain Front Wheel,180.129
